"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TECCBUS","195813","4119.156","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","195913","4372.186","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","196013","4609.4","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","196113","4727.663","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","196213","5036.386","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","196313","5250.646","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","196413","5465.993","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","196513","5845.423","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","196613","6324.047","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","196713","6899.205","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","196813","7329.032","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","196913","7833.219","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197013","8346.295","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197113","8720.954","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197213","9183.416","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197301","1079.31","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197302","1001.92","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197303","884.437","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197304","735.461","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197305","696.114","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197306","687.473","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197307","693.949","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197308","706.301","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197309","651.041","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197310","693.462","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197311","800.97","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197312","914.274","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197313","9542.957","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197401","1039.088","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197402","907.821","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197403","863.512","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197404","754.176","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197405","688.286","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197406","655.169","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197407","703.241","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197408","688.995","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197409","645.205","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197410","706.494","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197411","773.723","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197412","969.399","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197413","9393.324","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197501","990.791","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197502","920.136","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197503","892.445","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197504","823.414","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197505","698.717","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197506","686.931","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197507","715.817","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197508","717.022","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197509","657.008","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197510","692.031","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197511","737.377","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197512","962.577","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197513","9492.492","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197601","1118.587","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197602","971.029","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197603","890.242","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197604","753.23","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197605","715.556","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197606","724.307","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197607","745.448","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197608","736.425","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197609","685.272","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197610","733.104","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197611","897.928","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197612","1093.165","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197613","10063.334","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197701","1223.633","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197702","1018.84","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197703","878.851","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197704","752.308","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197705","734.629","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197706","741.922","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197707","785.466","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197708","771.813","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197709","721.805","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197710","736.815","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197711","809.447","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197712","1033.847","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197713","10207.599","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197801","1130.769","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197802","1081.65","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197803","1007.467","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197804","775.855","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197805","765.406","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197806","763.584","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197807","793.815","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197808","806.325","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197809","748.418","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197810","763.629","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197811","839.772","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197812","1035.578","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197813","10511.88","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197901","1217.848","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197902","1148.996","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197903","995.691","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197904","829.144","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197905","765.782","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197906","750.387","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197907","780.939","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197908","788.034","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197909","727.181","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197910","779.738","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197911","855.849","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197912","1009.706","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","197913","10648.024","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198001","1102.43","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198002","1061.492","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198003","986.711","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198004","799.022","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198005","750.53","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198006","765.708","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198007","821.063","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198008","804.422","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198009","756.043","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198010","784.572","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198011","878.078","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198012","1071.372","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198013","10578.258","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198101","1189.09","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198102","1001.534","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198103","929.019","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198104","778.621","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198105","767.594","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198106","804.96","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198107","833.334","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198108","818.557","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198109","761.759","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198110","817.339","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198111","861.946","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198112","1054.628","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198113","10615.891","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198201","1213.657","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198202","1058.109","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198203","1001.867","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198204","879.979","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198205","783.439","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198206","775.948","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198207","842.77","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198208","830.961","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198209","803.278","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198210","793.597","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198211","860.49","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198212","1018.715","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198213","10860.337","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198301","1170.237","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198302","992.963","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198303","989.125","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198304","874.034","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198305","784.674","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198306","798.325","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198307","876.245","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198308","893.428","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198309","802.188","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198310","800.678","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
"TECCBUS","198311","867.582","4","Total Energy Consumed by the Commercial Sector","Trillion Btu"
